block,trial,choice,expval_ch,reward,Qval_1,Qval_2,expval_1,expval_2
1,34,2,0.42951124563735604,1,0.48359305051427903,0.6683715035,0.41448699204273953,0.42951124563735604
1,35,2,0.42549515800256577,0,0.48359305051427903,0.76786005245,0.4051678543098329,0.42549515800256577
1,36,1,0.39756405184348126,1,0.48359305051427903,0.5375020367150001,0.39756405184348126,0.43169443826697884
1,37,1,0.39688410094602616,1,0.6385151353599954,0.5375020367150001,0.39688410094602616,0.42173183440266476
1,38,1,0.3930294794198197,0,0.7469605947519967,0.5375020367150001,0.3930294794198197,0.4303749936573325
1,39,2,0.4399946151324149,0,0.5228724163263977,0.5375020367150001,0.39889471998945086,0.4399946151324149
1,40,1,0.3909712544233311,0,0.5228724163263977,0.3762514257005001,0.3909712544233311,0.43125726358930805
1,41,1,0.3825611029619693,0,0.3660106914284784,0.3762514257005001,0.3825611029619693,0.4291138295318242
1,42,2,0.4196143628972515,0,0.25620748399993487,0.3762514257005001,0.37925273528950765,0.4196143628972515
1,43,1,0.38545391065172857,0,0.25620748399993487,0.26337599799035005,0.38545391065172857,0.4186539796886809
1,44,1,0.37809546708094927,0,0.1793452387999544,0.26337599799035005,0.37809546708094927,0.41784116615845
1,45,2,0.4223840122267845,1,0.1255416671599681,0.26337599799035005,0.3755158619739608,0.4223840122267845
1,46,1,0.3687562723543815,0,0.1255416671599681,0.48436319859324506,0.3687562723543815,0.43053318446349154
1,47,2,0.4221648883864716,1,0.08787916701197766,0.48436319859324506,0.37270444162968003,0.4221648883864716
1,48,2,0.4179576594167583,0,0.08787916701197766,0.6390542390152716,0.3748092757517901,0.4179576594167583
1,49,2,0.4082598720258413,1,0.08787916701197766,0.4473379673106901,0.36742990224432065,0.4082598720258413
1,50,2,0.41637052616427006,0,0.08787916701197766,0.613136577117483,0.3613279013987317,0.41637052616427006
1,51,2,0.40820357024480824,0,0.08787916701197766,0.4291956039822381,0.3696271547385311,0.40820357024480824
1,52,2,0.39932652362913745,0,0.08787916701197766,0.3004369227875667,0.37200775817571985,0.39932652362913745
1,53,1,0.3796873401421225,0,0.08787916701197766,0.21030584595129667,0.3796873401421225,0.40797293508357024
1,54,2,0.41572109943511826,1,0.061515416908384364,0.21030584595129667,0.3854740923926538,0.41572109943511826
1,55,2,0.42331382443902593,0,0.061515416908384364,0.4472140921659077,0.3922926781871919,0.42331382443902593
1,56,2,0.4322765600141724,0,0.061515416908384364,0.31304986451613537,0.3911765444811455,0.4322765600141724
1,57,2,0.4245260259528212,1,0.061515416908384364,0.21913490516129475,0.39570536249773947,0.4245260259528212
1,58,2,0.425618295714107,1,0.061515416908384364,0.4533944336129063,0.38779279465362076,0.425618295714107
1,59,2,0.42272059151929914,0,0.061515416908384364,0.6173761035290344,0.39015199288586644,0.42272059151929914
1,60,1,0.38511288663361676,0,0.061515416908384364,0.43216327247032404,0.38511288663361676,0.4253682209554246
1,61,2,0.42917088872010617,0,0.043060791835869056,0.43216327247032404,0.3790083531636938,0.42917088872010617
1,62,1,0.37910398098446135,0,0.043060791835869056,0.30251429072922686,0.37910398098446135,0.4372832675855504
1,63,2,0.43606185678387727,0,0.03014255428510834,0.30251429072922686,0.38277348964917257,0.43606185678387727
1,64,1,0.3768954084515033,0,0.03014255428510834,0.21176000351045882,0.3768954084515033,0.4386753015182775
1,65,2,0.4389424545392034,0,0.02109978799957584,0.21176000351045882,0.3770140325784308,0.4389424545392034
1,66,1,0.37672057674236437,0,0.02109978799957584,0.14823200245732115,0.37672057674236437,0.4455937221661416
1,67,2,0.44151046543058176,1,0.01476985159970309,0.14823200245732115,0.3773251944010934,0.44151046543058176
1,68,2,0.43354050386728543,0,0.01476985159970309,0.4037624017201248,0.37766477324769654,0.43354050386728543
1,69,2,0.4380395660058813,0,0.01476985159970309,0.2826336812040874,0.3716424271036084,0.4380395660058813
1,70,2,0.44486300073155827,1,0.01476985159970309,0.1978435768428612,0.363593941462593,0.44486300073155827
1,71,2,0.4471432838427527,0,0.01476985159970309,0.4384905037900028,0.36538847941602515,0.4471432838427527
1,72,2,0.4442664029114606,1,0.01476985159970309,0.306943352653002,0.3566502299491291,0.4442664029114606
1,73,2,0.44358602167523936,0,0.01476985159970309,0.5148603468571014,0.3558376160558384,0.44358602167523936
1,74,2,0.4348429426201144,0,0.01476985159970309,0.36040224279997096,0.34684207602070394,0.4348429426201144
1,75,2,0.4278037340703518,0,0.01476985159970309,0.2522815699599797,0.3396980609599181,0.4278037340703518
1,76,2,0.42334763105373746,1,0.01476985159970309,0.17659709897198578,0.3435489933131605,0.42334763105373746
1,77,2,0.4134720919913511,1,0.01476985159970309,0.42361796928039,0.3486001682025773,0.4134720919913511
1,78,2,0.4080009779469127,1,0.01476985159970309,0.596532578496273,0.3432976299121885,0.4080009779469127
1,79,2,0.4013541597762481,0,0.01476985159970309,0.7175728049473911,0.352140981379706,0.4013541597762481
1,80,2,0.39292967047584293,0,0.01476985159970309,0.5023009634631738,0.34425092255486345,0.39292967047584293
1,81,1,0.3383626982717221,0,0.01476985159970309,0.35161067442422167,0.3383626982717221,0.40259383906037005
1,82,2,0.4100249061890436,0,0.010338896119792162,0.35161067442422167,0.3376957476420722,0.4100249061890436
1,83,2,0.4192578973808555,1,0.010338896119792162,0.24612747209695518,0.3323985825122293,0.4192578973808555
1,84,2,0.4218358734738115,0,0.010338896119792162,0.47228923046786864,0.3304112777531668,0.4218358734738115
1,85,1,0.32761967975426975,0,0.010338896119792162,0.33060246132750803,0.32761967975426975,0.43122345405417284
1,86,2,0.4249074649154443,1,0.007237227283854513,0.33060246132750803,0.33374768025213003,0.4249074649154443
1,87,2,0.42467805593211916,0,0.007237227283854513,0.5314217229292556,0.3277678885869915,0.42467805593211916
1,88,1,0.32825705299019287,1,0.007237227283854513,0.3719952060504789,0.32825705299019287,0.43041253183757383
1,89,2,0.4369698913956892,0,0.3050660590986981,0.3719952060504789,0.32898754213758336,0.4369698913956892
1,90,2,0.4306486056213824,0,0.3050660590986981,0.26039664423533526,0.3242289348159784,0.4306486056213824
1,91,2,0.42195884872354505,1,0.3050660590986981,0.1822776509647347,0.3280801896002695,0.42195884872354505
1,92,2,0.4232184629481499,1,0.3050660590986981,0.4275943556753143,0.33490625209539504,0.4232184629481499
1,93,2,0.413574358280045,0,0.3050660590986981,0.59931604897272,0.32685848763004927,0.413574358280045
1,94,1,0.32710834044057413,1,0.3050660590986981,0.41952123428090393,0.32710834044057413,0.4043536575398382
1,95,1,0.33627807332192133,0,0.5135462413690887,0.41952123428090393,0.33627807332192133,0.4042923646282445
1,96,1,0.3390673561466627,0,0.35948236895836205,0.41952123428090393,0.3390673561466627,0.3948861125600438
1,97,2,0.4012857362418261,0,0.25163765827085344,0.41952123428090393,0.33438146689631154,0.4012857362418261
1,98,1,0.3398864435496788,1,0.25163765827085344,0.2936648639966327,0.3398864435496788,0.394014000454072
1,99,1,0.3485158700553515,1,0.4761463607895974,0.2936648639966327,0.3485158700553515,0.39428631693343846
1,100,1,0.3397594876263344,0,0.6333024525527182,0.2936648639966327,0.3397594876263344,0.39275526285971757
2,1,2,0.40786440521526035,0,0.5,0.5,0.48953799911300067,0.40786440521526035
2,2,2,0.4013621322773487,0,0.5,0.35,0.4908447766889468,0.4013621322773487
2,3,1,0.49176781273986564,0,0.5,0.245,0.49176781273986564,0.4079355592463463
2,4,1,0.4862469853725023,0,0.35,0.245,0.4862469853725023,0.40252352259523916
2,5,2,0.4051456967437982,1,0.245,0.245,0.4940755029240106,0.4051456967437982
2,6,2,0.4117269041080768,0,0.245,0.4715,0.4887256014329483,0.4117269041080768
2,7,1,0.48900313023135017,1,0.245,0.33004999999999995,0.48900313023135017,0.41194365180952447
2,8,1,0.4846977793917263,0,0.4715,0.33004999999999995,0.4846977793917263,0.4150105499040347
2,9,1,0.4902164636875877,1,0.33004999999999995,0.33004999999999995,0.4902164636875877,0.417228349092484
2,10,1,0.4970860061420461,0,0.5310349999999999,0.33004999999999995,0.4970860061420461,0.42192009935709407
2,11,1,0.49455768151655055,1,0.37172449999999996,0.33004999999999995,0.49455768151655055,0.4271197010040639
2,12,1,0.4892651525569582,1,0.56020715,0.33004999999999995,0.4892651525569582,0.42749052419571576
2,13,1,0.4977435053343806,0,0.692145005,0.33004999999999995,0.4977435053343806,0.42598645345648506
2,14,1,0.500316543368389,0,0.4845015035,0.33004999999999995,0.500316543368389,0.43055433715370767
2,15,1,0.5070192794838789,1,0.33915105245,0.33004999999999995,0.5070192794838789,0.4305058046389148
2,16,1,0.5029491566789324,1,0.537405736715,0.33004999999999995,0.5029491566789324,0.43835339885927976
2,17,1,0.4948244502483785,0,0.6761840157005,0.33004999999999995,0.4948244502483785,0.4433764792181941
2,18,1,0.49747544649936837,0,0.47332881099035,0.33004999999999995,0.49747544649936837,0.4379231630160636
2,19,2,0.44395705945227515,0,0.331330167693245,0.33004999999999995,0.4889677173638612,0.44395705945227515
2,20,2,0.44699469998626484,0,0.331330167693245,0.231035,0.4809729324048532,0.44699469998626484
2,21,1,0.4743510179652737,0,0.331330167693245,0.1617245,0.4743510179652737,0.4460569076563811
2,22,2,0.4447157519163533,0,0.2319311173852715,0.1617245,0.4721533850332088,0.4447157519163533
2,23,2,0.43561691896235455,0,0.2319311173852715,0.11320715,0.46354710598416926,0.43561691896235455
2,24,2,0.4365665048613148,1,0.2319311173852715,0.07924500500000001,0.45759152122419333,0.4365665048613148
2,25,1,0.46081392257933484,1,0.2319311173852715,0.3554715035,0.46081392257933484,0.44208516534934256
2,26,1,0.4523519251231118,1,0.46235178216969003,0.3554715035,0.4523519251231118,0.43492277144089286
2,27,1,0.45362953905555864,1,0.623646247518783,0.3554715035,0.45362953905555864,0.44475582953253595
2,28,1,0.45113082887536154,1,0.736552373263148,0.3554715035,0.45113082887536154,0.44166015305612766
2,29,2,0.4470917004672732,0,0.8155866612842037,0.3554715035,0.44199224088164885,0.4470917004672732
2,30,1,0.4368316098575973,0,0.8155866612842037,0.24883005245,0.4368316098575973,0.43838474963179697
2,31,1,0.4306663742470375,1,0.5709106628989425,0.24883005245,0.4306663742470375,0.4299922194207507
2,32,2,0.43949036354902654,1,0.6996374640292597,0.24883005245,0.42700764281835274,0.43949036354902654
2,33,1,0.41728089716197464,0,0.6996374640292597,0.474181036715,0.41728089716197464,0.4385476967966483
2,34,2,0.42951124563735604,0,0.4897462248204818,0.474181036715,0.41448699204273953,0.42951124563735604
2,35,1,0.4051678543098329,0,0.4897462248204818,0.33192672570049997,0.4051678543098329,0.42549515800256577
2,36,1,0.39756405184348126,0,0.3428223573743373,0.33192672570049997,0.39756405184348126,0.43169443826697884
2,37,1,0.39688410094602616,0,0.23997565016203612,0.33192672570049997,0.39688410094602616,0.42173183440266476
2,38,2,0.4303749936573325,0,0.1679829551134253,0.33192672570049997,0.3930294794198197,0.4303749936573325
2,39,2,0.4399946151324149,1,0.1679829551134253,0.23234870799034998,0.39889471998945086,0.4399946151324149
2,40,2,0.43125726358930805,1,0.1679829551134253,0.46264409559324493,0.3909712544233311,0.43125726358930805
2,41,2,0.4291138295318242,1,0.1679829551134253,0.6238508669152715,0.3825611029619693,0.4291138295318242
2,42,2,0.4196143628972515,0,0.1679829551134253,0.73669560684069,0.37925273528950765,0.4196143628972515
2,43,2,0.4186539796886809,1,0.1679829551134253,0.515686924788483,0.38545391065172857,0.4186539796886809
2,44,2,0.41784116615845,1,0.1679829551134253,0.6609808473519381,0.37809546708094927,0.41784116615845
2,45,1,0.3755158619739608,0,0.1679829551134253,0.7626865931463567,0.3755158619739608,0.4223840122267845
2,46,2,0.43053318446349154,0,0.1175880685793977,0.7626865931463567,0.3687562723543815,0.43053318446349154
2,47,1,0.37270444162968003,0,0.1175880685793977,0.5338806152024497,0.37270444162968003,0.4221648883864716
2,48,2,0.4179576594167583,1,0.08231164800557839,0.5338806152024497,0.3748092757517901,0.4179576594167583
2,49,2,0.4082598720258413,0,0.08231164800557839,0.6737164306417147,0.36742990224432065,0.4082598720258413
2,50,1,0.3613279013987317,0,0.08231164800557839,0.4716015014492003,0.3613279013987317,0.41637052616427006
2,51,2,0.40820357024480824,1,0.057618153603904876,0.4716015014492003,0.3696271547385311,0.40820357024480824
2,52,2,0.39932652362913745,1,0.057618153603904876,0.6301210510144402,0.37200775817571985,0.39932652362913745
2,53,2,0.40797293508357024,1,0.057618153603904876,0.7410847357101081,0.3796873401421225,0.40797293508357024
2,54,2,0.41572109943511826,1,0.057618153603904876,0.8187593149970757,0.3854740923926538,0.41572109943511826
2,55,2,0.42331382443902593,0,0.057618153603904876,0.873131520497953,0.3922926781871919,0.42331382443902593
2,56,2,0.4322765600141724,0,0.057618153603904876,0.6111920643485671,0.3911765444811455,0.4322765600141724
2,57,2,0.4245260259528212,0,0.057618153603904876,0.427834445043997,0.39570536249773947,0.4245260259528212
2,58,2,0.425618295714107,0,0.057618153603904876,0.2994841115307979,0.38779279465362076,0.425618295714107
2,59,2,0.42272059151929914,0,0.057618153603904876,0.20963887807155854,0.39015199288586644,0.42272059151929914
2,60,2,0.4253682209554246,0,0.057618153603904876,0.146747214650091,0.38511288663361676,0.4253682209554246
2,61,2,0.42917088872010617,1,0.057618153603904876,0.1027230502550637,0.3790083531636938,0.42917088872010617
2,62,2,0.4372832675855504,0,0.057618153603904876,0.37190613517854454,0.37910398098446135,0.4372832675855504
2,63,2,0.43606185678387727,1,0.057618153603904876,0.2603342946249812,0.38277348964917257,0.43606185678387727
2,64,2,0.4386753015182775,0,0.057618153603904876,0.48223400623748686,0.3768954084515033,0.4386753015182775
2,65,2,0.4389424545392034,1,0.057618153603904876,0.3375638043662408,0.3770140325784308,0.4389424545392034
2,66,2,0.4455937221661416,0,0.057618153603904876,0.5362946630563685,0.37672057674236437,0.4455937221661416
2,67,2,0.44151046543058176,1,0.057618153603904876,0.375406264139458,0.3773251944010934,0.44151046543058176
2,68,1,0.37766477324769654,1,0.057618153603904876,0.5627843848976206,0.37766477324769654,0.43354050386728543
2,69,1,0.3716424271036084,1,0.3403327075227334,0.5627843848976206,0.3716424271036084,0.4380395660058813
2,70,1,0.363593941462593,1,0.5382328952659134,0.5627843848976206,0.363593941462593,0.44486300073155827
2,71,1,0.36538847941602515,0,0.6767630266861394,0.5627843848976206,0.36538847941602515,0.4471432838427527
2,72,1,0.3566502299491291,0,0.4737341186802976,0.5627843848976206,0.3566502299491291,0.4442664029114606
2,73,2,0.44358602167523936,1,0.3316138830762083,0.5627843848976206,0.3558376160558384,0.44358602167523936
2,74,2,0.4348429426201144,0,0.3316138830762083,0.6939490694283345,0.34684207602070394,0.4348429426201144
2,75,1,0.3396980609599181,0,0.3316138830762083,0.4857643485998341,0.3396980609599181,0.4278037340703518
2,76,1,0.3435489933131605,0,0.23212971815334582,0.4857643485998341,0.3435489933131605,0.42334763105373746
2,77,2,0.4134720919913511,1,0.16249080270734206,0.4857643485998341,0.3486001682025773,0.4134720919913511
2,78,2,0.4080009779469127,1,0.16249080270734206,0.6400350440198839,0.3432976299121885,0.4080009779469127
2,79,1,0.352140981379706,0,0.16249080270734206,0.7480245308139187,0.352140981379706,0.4013541597762481
2,80,2,0.39292967047584293,1,0.11374356189513946,0.7480245308139187,0.34425092255486345,0.39292967047584293
2,81,2,0.40259383906037005,1,0.11374356189513946,0.8236171715697431,0.3383626982717221,0.40259383906037005
2,82,2,0.4100249061890436,0,0.11374356189513946,0.8765320200988201,0.3376957476420722,0.4100249061890436
2,83,2,0.4192578973808555,0,0.11374356189513946,0.6135724140691741,0.3323985825122293,0.4192578973808555
2,84,2,0.4218358734738115,1,0.11374356189513946,0.4295006898484218,0.3304112777531668,0.4218358734738115
2,85,2,0.43122345405417284,0,0.11374356189513946,0.6006504828938952,0.32761967975426975,0.43122345405417284
2,86,2,0.4249074649154443,1,0.11374356189513946,0.42045533802572665,0.33374768025213003,0.4249074649154443
2,87,2,0.42467805593211916,1,0.11374356189513946,0.5943187366180087,0.3277678885869915,0.42467805593211916
2,88,2,0.43041253183757383,0,0.11374356189513946,0.7160231156326061,0.32825705299019287,0.43041253183757383
2,89,2,0.4369698913956892,0,0.11374356189513946,0.5012161809428243,0.32898754213758336,0.4369698913956892
2,90,1,0.3242289348159784,1,0.11374356189513946,0.350851326659977,0.3242289348159784,0.4306486056213824
2,91,1,0.3280801896002695,0,0.3796204933265976,0.350851326659977,0.3280801896002695,0.42195884872354505
2,92,1,0.33490625209539504,1,0.2657343453286183,0.350851326659977,0.33490625209539504,0.4232184629481499
2,93,1,0.32685848763004927,0,0.4860140417300328,0.350851326659977,0.32685848763004927,0.413574358280045
2,94,1,0.32710834044057413,0,0.34020982921102294,0.350851326659977,0.32710834044057413,0.4043536575398382
2,95,2,0.4042923646282445,1,0.23814688044771606,0.350851326659977,0.33627807332192133,0.4042923646282445
2,96,2,0.3948861125600438,0,0.23814688044771606,0.5455959286619839,0.3390673561466627,0.3948861125600438
2,97,2,0.4012857362418261,1,0.23814688044771606,0.3819171500633888,0.33438146689631154,0.4012857362418261
2,98,2,0.394014000454072,0,0.23814688044771606,0.5673420050443722,0.3398864435496788,0.394014000454072
2,99,2,0.39428631693343846,1,0.23814688044771606,0.3971394035310605,0.3485158700553515,0.39428631693343846
2,100,2,0.39275526285971757,0,0.23814688044771606,0.5779975824717423,0.3397594876263344,0.39275526285971757
3,1,1,0.48953799911300067,0,0.5,0.5,0.48953799911300067,0.40786440521526035
3,2,1,0.4908447766889468,0,0.35,0.5,0.4908447766889468,0.4013621322773487
3,3,2,0.4079355592463463,0,0.245,0.5,0.49176781273986564,0.4079355592463463
3,4,2,0.40252352259523916,0,0.245,0.35,0.4862469853725023,0.40252352259523916
3,5,1,0.4940755029240106,1,0.245,0.245,0.4940755029240106,0.4051456967437982
3,6,2,0.4117269041080768,0,0.4715,0.245,0.4887256014329483,0.4117269041080768
3,7,1,0.48900313023135017,1,0.4715,0.17149999999999999,0.48900313023135017,0.41194365180952447
3,8,1,0.4846977793917263,1,0.63005,0.17149999999999999,0.4846977793917263,0.4150105499040347
3,9,1,0.4902164636875877,0,0.741035,0.17149999999999999,0.4902164636875877,0.417228349092484
3,10,1,0.4970860061420461,0,0.5187245,0.17149999999999999,0.4970860061420461,0.42192009935709407
3,11,2,0.4271197010040639,1,0.36310715000000005,0.17149999999999999,0.49455768151655055,0.4271197010040639
3,12,1,0.4892651525569582,1,0.36310715000000005,0.42005,0.4892651525569582,0.42749052419571576
3,13,2,0.42598645345648506,0,0.554175005,0.42005,0.4977435053343806,0.42598645345648506
3,14,1,0.500316543368389,1,0.554175005,0.294035,0.500316543368389,0.43055433715370767
3,15,1,0.5070192794838789,0,0.6879225035000001,0.294035,0.5070192794838789,0.4305058046389148
3,16,1,0.5029491566789324,0,0.4815457524500001,0.294035,0.5029491566789324,0.43835339885927976
3,17,2,0.4433764792181941,1,0.3370820267150001,0.294035,0.4948244502483785,0.4433764792181941
3,18,1,0.49747544649936837,1,0.3370820267150001,0.5058245,0.49747544649936837,0.4379231630160636
3,19,2,0.44395705945227515,0,0.5359574187005001,0.5058245,0.4889677173638612,0.44395705945227515
3,20,1,0.4809729324048532,0,0.5359574187005001,0.35407715,0.4809729324048532,0.44699469998626484
3,21,2,0.4460569076563811,1,0.37517019309035005,0.35407715,0.4743510179652737,0.4460569076563811
3,22,2,0.4447157519163533,0,0.37517019309035005,0.547854005,0.4721533850332088,0.4447157519163533
3,23,2,0.43561691896235455,1,0.37517019309035005,0.38349780350000007,0.46354710598416926,0.43561691896235455
3,24,2,0.4365665048613148,0,0.37517019309035005,0.56844846245,0.45759152122419333,0.4365665048613148
3,25,2,0.44208516534934256,0,0.37517019309035005,0.397913923715,0.46081392257933484,0.44208516534934256
3,26,2,0.43492277144089286,0,0.37517019309035005,0.2785397466005,0.4523519251231118,0.43492277144089286
3,27,1,0.45362953905555864,0,0.37517019309035005,0.19497782262035002,0.45362953905555864,0.44475582953253595
3,28,2,0.44166015305612766,0,0.26261913516324503,0.19497782262035002,0.45113082887536154,0.44166015305612766
3,29,1,0.44199224088164885,1,0.26261913516324503,0.136484475834245,0.44199224088164885,0.4470917004672732
3,30,1,0.4368316098575973,1,0.48383339461427155,0.136484475834245,0.4368316098575973,0.43838474963179697
3,31,1,0.4306663742470375,1,0.63868337622999,0.136484475834245,0.4306663742470375,0.4299922194207507
3,32,2,0.43949036354902654,1,0.747078363360993,0.136484475834245,0.42700764281835274,0.43949036354902654
3,33,1,0.41728089716197464,1,0.747078363360993,0.3955391330839715,0.41728089716197464,0.4385476967966483
3,34,1,0.41448699204273953,0,0.8229548543526951,0.3955391330839715,0.41448699204273953,0.42951124563735604
3,35,1,0.4051678543098329,0,0.5760683980468866,0.3955391330839715,0.4051678543098329,0.42549515800256577
3,36,2,0.43169443826697884,0,0.40324787863282063,0.3955391330839715,0.39756405184348126,0.43169443826697884
3,37,1,0.39688410094602616,0,0.40324787863282063,0.27687739315878,0.39688410094602616,0.42173183440266476
3,38,1,0.3930294794198197,1,0.28227351504297443,0.27687739315878,0.3930294794198197,0.4303749936573325
3,39,2,0.4399946151324149,0,0.4975914605300821,0.27687739315878,0.39889471998945086,0.4399946151324149
3,40,1,0.3909712544233311,0,0.4975914605300821,0.19381417521114602,0.3909712544233311,0.43125726358930805
3,41,2,0.4291138295318242,0,0.34831402237105746,0.19381417521114602,0.3825611029619693,0.4291138295318242
3,42,1,0.37925273528950765,0,0.34831402237105746,0.13566992264780223,0.37925273528950765,0.4196143628972515
3,43,2,0.4186539796886809,1,0.24381981565974023,0.13566992264780223,0.38545391065172857,0.4186539796886809
3,44,1,0.37809546708094927,0,0.24381981565974023,0.39496894585346154,0.37809546708094927,0.41784116615845
3,45,2,0.4223840122267845,1,0.17067387096181816,0.39496894585346154,0.3755158619739608,0.4223840122267845
3,46,2,0.43053318446349154,0,0.17067387096181816,0.576478262097423,0.3687562723543815,0.43053318446349154
3,47,2,0.4221648883864716,0,0.17067387096181816,0.40353478346819616,0.37270444162968003,0.4221648883864716
3,48,1,0.3748092757517901,1,0.17067387096181816,0.28247434842773733,0.3748092757517901,0.4179576594167583
3,49,1,0.36742990224432065,1,0.4194717096732727,0.28247434842773733,0.36742990224432065,0.4082598720258413
3,50,1,0.3613279013987317,1,0.5936301967712909,0.28247434842773733,0.3613279013987317,0.41637052616427006
3,51,1,0.3696271547385311,0,0.7155411377399037,0.28247434842773733,0.3696271547385311,0.40820357024480824
3,52,1,0.37200775817571985,0,0.5008787964179326,0.28247434842773733,0.37200775817571985,0.39932652362913745
3,53,1,0.3796873401421225,0,0.3506151574925529,0.28247434842773733,0.3796873401421225,0.40797293508357024
3,54,2,0.41572109943511826,1,0.24543061024478702,0.28247434842773733,0.3854740923926538,0.41572109943511826
3,55,2,0.42331382443902593,0,0.24543061024478702,0.49773204389941617,0.3922926781871919,0.42331382443902593
3,56,1,0.3911765444811455,0,0.24543061024478702,0.3484124307295913,0.3911765444811455,0.4322765600141724
3,57,2,0.4245260259528212,1,0.1718014271713509,0.3484124307295913,0.39570536249773947,0.4245260259528212
3,58,2,0.425618295714107,0,0.1718014271713509,0.5438887015107139,0.38779279465362076,0.425618295714107
3,59,2,0.42272059151929914,0,0.1718014271713509,0.38072209105749977,0.39015199288586644,0.42272059151929914
3,60,2,0.4253682209554246,0,0.1718014271713509,0.26650546374024986,0.38511288663361676,0.4253682209554246
3,61,1,0.3790083531636938,0,0.1718014271713509,0.1865538246181749,0.3790083531636938,0.42917088872010617
3,62,2,0.4372832675855504,1,0.12026099901994564,0.1865538246181749,0.37910398098446135,0.4372832675855504
3,63,2,0.43606185678387727,1,0.12026099901994564,0.4305876772327224,0.38277348964917257,0.43606185678387727
3,64,2,0.4386753015182775,1,0.12026099901994564,0.6014113740629057,0.3768954084515033,0.4386753015182775
3,65,2,0.4389424545392034,1,0.12026099901994564,0.720987961844034,0.3770140325784308,0.4389424545392034
3,66,1,0.37672057674236437,0,0.12026099901994564,0.8046915732908239,0.37672057674236437,0.4455937221661416
3,67,2,0.44151046543058176,1,0.08418269931396194,0.8046915732908239,0.3773251944010934,0.44151046543058176
3,68,2,0.43354050386728543,0,0.08418269931396194,0.8632841013035767,0.37766477324769654,0.43354050386728543
3,69,2,0.4380395660058813,0,0.08418269931396194,0.6042988709125037,0.3716424271036084,0.4380395660058813
3,70,1,0.363593941462593,1,0.08418269931396194,0.42300920963875255,0.363593941462593,0.44486300073155827
3,71,2,0.4471432838427527,0,0.35892788951977334,0.42300920963875255,0.36538847941602515,0.4471432838427527
